fecha,Municipio,dia_semana,indicador_movilidad,Casos Covid,indicador_recarga,Clase_socioe
20201215,Cadereyta Jiménez,MARTES,1.048247433,17,1.049208525,Media
20201216,Cadereyta Jiménez,MIERCOLES,1.03541461,16,0.894423567,Media
20201217,Cadereyta Jiménez,JUEVES,1.033669786,15,0.825200075,Media
20201218,Cadereyta Jiménez,VIERNES,1.044344937,10,0.796423249,Media
20201219,Cadereyta Jiménez,SABADO,1.038990853,8,0.829472533,Media
20201220,Cadereyta Jiménez,DOMINGO,1.041385286,1,0.811008457,Media
20201221,Cadereyta Jiménez,LUNES,1.044111004,24,0.78374848,Media
20201222,Cadereyta Jiménez,MARTES,1.025562846,17,0.942137655,Media
20201223,Cadereyta Jiménez,MIERCOLES,1.059106614,26,0.972104123,Media
20201224,Cadereyta Jiménez,JUEVES,1.115940961,16,0.994206569,Media
20201225,Cadereyta Jiménez,VIERNES,0.9428715875,1,0.575581795,Media
20201226,Cadereyta Jiménez,SABADO,0.9616616121,21,0.667213701,Media
20201227,Cadereyta Jiménez,DOMINGO,0.96633623,0,0.755184637,Media
20201228,Cadereyta Jiménez,LUNES,1.048994591,25,0.845006982,Media
20201229,Cadereyta Jiménez,MARTES,0.9582408469,23,0.865167029,Media
20201230,Cadereyta Jiménez,MIERCOLES,0.9854392892,16,0.919878213,Media
20201231,Cadereyta Jiménez,JUEVES,1.091627987,19,1.134326749,Media
20210101,Cadereyta Jiménez,VIERNES,1.072271173,3,0.49744354,Media
20210102,Cadereyta Jiménez,SABADO,1.062672934,17,0.749689663,Media
20210103,Cadereyta Jiménez,DOMINGO,0.9551234678,1,0.380048567,Media
20210104,Cadereyta Jiménez,LUNES,1.03800652,28,0.914913743,Media
20210105,Cadereyta Jiménez,MARTES,1.024709125,29,0.817436642,Media
20210106,Cadereyta Jiménez,MIERCOLES,1.04257157,32,0.818498505,Media
20210107,Cadereyta Jiménez,JUEVES,1.011812667,35,0.838780954,Media
20210108,Cadereyta Jiménez,VIERNES,0.999085175,30,0.790920555,Media
20210109,Cadereyta Jiménez,SABADO,0.9590034194,13,0.703233815,Media
20210110,Cadereyta Jiménez,DOMINGO,0.8921790984,2,0.34253496,Media
20210111,Cadereyta Jiménez,LUNES,1.081714628,27,0.837439755,Media
20210112,Cadereyta Jiménez,MARTES,0.9561675245,18,0.794216453,Media
20210113,Cadereyta Jiménez,MIERCOLES,0.9927196446,29,0.865457937,Media
20210114,Cadereyta Jiménez,JUEVES,0.991183477,25,0.879092452,Media
20210115,Cadereyta Jiménez,VIERNES,0.989214695,25,0.84448011,Media
20210116,Cadereyta Jiménez,SABADO,1.009388253,21,0.838225084,Media
20210117,Cadereyta Jiménez,DOMINGO,0.9439107056,4,0.384514472,Media
20210118,Cadereyta Jiménez,LUNES,1.007239918,38,0.988063601,Media
20210119,Cadereyta Jiménez,MARTES,0.9826328756,28,0.804536537,Media
20210120,Cadereyta Jiménez,MIERCOLES,0.9622408687,25,0.78338865,Media
20210121,Cadereyta Jiménez,JUEVES,0.9696947371,27,0.763978335,Media
20210122,Cadereyta Jiménez,VIERNES,0.9806683037,35,0.799724865,Media
20210123,Cadereyta Jiménez,SABADO,0.9915058661,22,0.765511582,Media
20210124,Cadereyta Jiménez,DOMINGO,0.932952779,3,0.351466771,Media
20210125,Cadereyta Jiménez,LUNES,0.9972285641,27,1.004279087,Media
20210126,Cadereyta Jiménez,MARTES,0.9766568285,29,0.832916767,Media
20210127,Cadereyta Jiménez,MIERCOLES,0.9929664363,37,0.775927805,Media
20210128,Cadereyta Jiménez,JUEVES,0.9679756379,29,0.789846676,Media
20210129,Cadereyta Jiménez,VIERNES,0.97477009,21,0.69700791,Media
20210130,Cadereyta Jiménez,SABADO,0.9981513478,23,0.950325065,Media
20210131,Cadereyta Jiménez,DOMINGO,0.9278560689,2,0.368437212,Media
20210201,Cadereyta Jiménez,LUNES,0.9878276582,1,0.835638034,Media
20210202,Cadereyta Jiménez,MARTES,1.024343245,25,0.951167728,Media
20210203,Cadereyta Jiménez,MIERCOLES,1.031959526,15,0.858874839,Media
20210204,Cadereyta Jiménez,JUEVES,1.027652938,20,0.852361833,Media
20210205,Cadereyta Jiménez,VIERNES,1.026770668,12,0.680866674,Media
20210206,Cadereyta Jiménez,SABADO,1.04346145,6,0.861116371,Media
20210207,Cadereyta Jiménez,DOMINGO,0.9806070182,0,0.427833757,Media
20210208,Cadereyta Jiménez,LUNES,1.033611291,21,1.012206657,Media
20210208,Cadereyta Jiménez,MARTES,1.007634705,11,0.76798624,Media
20210208,Cadereyta Jiménez,MIERCOLES,1.054787759,13,0.769783581,Media
20210208,Cadereyta Jiménez,JUEVES,1.02200447,7,0.754493277,Media
20210208,Cadereyta Jiménez,VIERNES,0.9451586499,12,0.72452138,Media
20210208,Cadereyta Jiménez,SABADO,0.943779225,3,0.745313388,Media
20210208,Cadereyta Jiménez,DOMINGO,0.828725058,2,0.300555447,Media
20210208,Cadereyta Jiménez,LUNES,1.174869059,3,1.084635827,Media
20210208,Cadereyta Jiménez,MARTES,1.204112496,4,1.123169126,Media
20210208,Cadereyta Jiménez,MIERCOLES,1.078849951,3,0.88652385,Media
20210208,Cadereyta Jiménez,JUEVES,0.9418207716,6,0.672576864,Media
20210208,Cadereyta Jiménez,VIERNES,0.941427127,6,0.726722458,Media
20210208,Cadereyta Jiménez,SABADO,0.9731401713,3,0.762145217,Media
20210208,Cadereyta Jiménez,DOMINGO,0.9307866772,0,0.367544031,Media
20210208,Cadereyta Jiménez,LUNES,0.9806243667,8,0.921039593,Media
20210208,Cadereyta Jiménez,MARTES,0.9625094519,8,0.858286974,Media
20210208,Cadereyta Jiménez,MIERCOLES,0.9792694965,6,0.802260197,Media
20210208,Cadereyta Jiménez,JUEVES,0.9712910435,3,0.738541133,Media
20210208,Cadereyta Jiménez,VIERNES,0.9777793827,4,0.764140777,Media
20210208,Cadereyta Jiménez,SABADO,0.9936807511,5,0.856403459,Media
20210228,Cadereyta Jiménez,DOMINGO,0.9733442063,0,0.673458565,Media
20210301,Cadereyta Jiménez,LUNES,1.04972713,2,0.820143237,Media
20210302,Cadereyta Jiménez,MARTES,1.015927995,8,0.79636647,Media
20210303,Cadereyta Jiménez,MIERCOLES,1.04257157,0,0.803137943,Media
20210304,Cadereyta Jiménez,JUEVES,1.033055822,0,0.886421816,Media
20210305,Cadereyta Jiménez,VIERNES,1.028696615,3,0.803026482,Media
20210306,Cadereyta Jiménez,SABADO,1.035486872,7,0.698184266,Media
20210307,Cadereyta Jiménez,DOMINGO,0.9980632502,0,0.655148352,Media
20210308,Cadereyta Jiménez,LUNES,0.9991819991,4,0.737264087,Media
20210309,Cadereyta Jiménez,MARTES,1.00300022,2,0.736165981,Media
20210310,Cadereyta Jiménez,MIERCOLES,1.029985192,0,0.734673725,Media
20210311,Cadereyta Jiménez,JUEVES,1.014514109,5,0.741559106,Media
20210312,Cadereyta Jiménez,VIERNES,1.011724204,3,0.717918147,Media
20210313,Cadereyta Jiménez,SABADO,1.031982891,2,0.833512172,Media
20210314,Cadereyta Jiménez,DOMINGO,1.003669631,0,0.633712005,Media
20210315,Cadereyta Jiménez,LUNES,0.9702467433,0,0.709877933,Media
20210316,Cadereyta Jiménez,MARTES,1.021904042,17,0.826466715,Media
20210317,Cadereyta Jiménez,MIERCOLES,1.032576505,10,0.850975121,Media
20210318,Cadereyta Jiménez,JUEVES,1.007146541,8,0.754924416,Media
20210319,Cadereyta Jiménez,VIERNES,1.020631711,3,0.744881348,Media
20210320,Cadereyta Jiménez,SABADO,1.012650581,2,0.780323592,Media
20210321,Cadereyta Jiménez,DOMINGO,0.9999745164,1,0.666313116,Media
20210322,Cadereyta Jiménez,LUNES,1.008460815,10,0.677627134,Media
20210323,Cadereyta Jiménez,MARTES,0.9917798863,6,0.764546212,Media
20210324,Cadereyta Jiménez,MIERCOLES,1.123395854,6,0.743451189,Media
20210325,Cadereyta Jiménez,JUEVES,0.9892187922,2,0.755355555,Media
20210326,Cadereyta Jiménez,VIERNES,0.9876498628,6,0.664725438,Media
20210327,Cadereyta Jiménez,SABADO,1.00515931,3,0.792442509,Media
20210328,Cadereyta Jiménez,DOMINGO,0.9756377258,0,0.735534653,Media
20210329,Cadereyta Jiménez,LUNES,0.9809906357,5,0.745191658,Media
20210330,Cadereyta Jiménez,MARTES,0.9739737054,3,0.743906044,Media
20210331,Cadereyta Jiménez,MIERCOLES,0.993213228,13,0.945552294,Media
20210401,Cadereyta Jiménez,JUEVES,1.039932218,1,0.763331627,Media
20210402,Cadereyta Jiménez,VIERNES,0.983436853,1,0.62620658,Media
20210403,Cadereyta Jiménez,SABADO,1.000084579,2,0.737570746,Media
20210404,Cadereyta Jiménez,DOMINGO,1.021125863,0,0.617634745,Media
20210405,Cadereyta Jiménez,LUNES,1.058639677,3,0.813296698,Media
20210406,Cadereyta Jiménez,MARTES,1.04617411,4,0.790776425,Media
20210407,Cadereyta Jiménez,MIERCOLES,1.050222113,2,0.716241051,Media
20210408,Cadereyta Jiménez,JUEVES,1.036248434,3,0.679475088,Media
20210409,Cadereyta Jiménez,VIERNES,1.019307622,4,0.681233521,Media
20210410,Cadereyta Jiménez,SABADO,1.037903411,2,0.638262955,Media
20210411,Cadereyta Jiménez,DOMINGO,1.022654876,1,0.736874424,Media
20210412,Cadereyta Jiménez,LUNES,1.013222313,9,0.694022792,Media
20210413,Cadereyta Jiménez,MARTES,1.004829622,2,0.783036362,Media
20210414,Cadereyta Jiménez,MIERCOLES,1.021964462,2,0.807526675,Media
20210415,Cadereyta Jiménez,JUEVES,1.01414573,4,0.766996308,Media
20210416,Cadereyta Jiménez,VIERNES,1.009557514,3,0.646016279,Media
20210417,Cadereyta Jiménez,SABADO,1.006488407,3,0.710303183,Media
20210418,Cadereyta Jiménez,DOMINGO,1.002905125,0,0.689089234,Media
20210419,Cadereyta Jiménez,LUNES,1.014199031,6,0.750236476,Media
20210420,Cadereyta Jiménez,MARTES,0.9908042052,2,0.801526512,Media
20210421,Cadereyta Jiménez,MIERCOLES,1.010241856,2,0.69824725,Media
20210422,Cadereyta Jiménez,JUEVES,0.9836931162,4,0.641534855,Media
20210423,Cadereyta Jiménez,VIERNES,0.9859646589,5,0.652619512,Media
20210424,Cadereyta Jiménez,SABADO,1.006730061,1,0.670916703,Media
20210425,Cadereyta Jiménez,DOMINGO,1.011951785,0,0.746699417,Media
20210426,Cadereyta Jiménez,LUNES,1.000769165,5,0.611143642,Media
20210427,Cadereyta Jiménez,MARTES,0.9794619118,3,0.713375796,Media
20210428,Cadereyta Jiménez,MIERCOLES,0.9944471866,3,0.700441616,Media
20210429,Cadereyta Jiménez,JUEVES,0.9908150986,5,0.73552316,Media
20210430,Cadereyta Jiménez,VIERNES,1.005224132,5,0.725255073,Media
20210501,Cadereyta Jiménez,SABADO,1.048294528,1,0.64566896,Media
20210502,Cadereyta Jiménez,DOMINGO,1.058968936,1,0.76500963,Media
20210503,Cadereyta Jiménez,LUNES,1.047163246,11,0.743750282,Media
20210504,Cadereyta Jiménez,MARTES,1.027514208,4,0.776156306,Media
20210505,Cadereyta Jiménez,MIERCOLES,1.030478776,2,0.642949228,Media
20210506,Cadereyta Jiménez,JUEVES,1.027407353,6,0.653606747,Media
20210507,Cadereyta Jiménez,VIERNES,1.025807694,1,0.722687149,Media
20210508,Cadereyta Jiménez,SABADO,1.104116574,1,0.684382167,Media
20210509,Cadereyta Jiménez,DOMINGO,1.070691369,0,0.743126692,Media
20210510,Cadereyta Jiménez,LUNES,1.077197309,3,0.728615828,Media
20210511,Cadereyta Jiménez,MARTES,1.016659756,7,0.628665108,Media
20210512,Cadereyta Jiménez,MIERCOLES,1.00505923,13,0.762322736,Media
20210513,Cadereyta Jiménez,JUEVES,0.989341585,5,0.688960147,Media
20210514,Cadereyta Jiménez,VIERNES,0.9884924647,9,0.692238909,Media
20210515,Cadereyta Jiménez,SABADO,1.027753948,3,0.799848514,Media
20210516,Cadereyta Jiménez,DOMINGO,1.022527459,0,0.704273313,Media
20210517,Cadereyta Jiménez,LUNES,1.017495452,9,0.681771091,Media
20210518,Cadereyta Jiménez,MARTES,0.9928775276,8,0.674890483,Media
20210519,Cadereyta Jiménez,MIERCOLES,0.9853158934,7,0.689469786,Media
20210520,Cadereyta Jiménez,JUEVES,0.983815909,3,0.622564738,Media
20210521,Cadereyta Jiménez,VIERNES,0.9886128364,11,0.621437579,Media
20210522,Cadereyta Jiménez,SABADO,1.008421638,0,0.717035915,Media
20210523,Cadereyta Jiménez,DOMINGO,1.004179302,0,0.74937896,Media
20210524,Cadereyta Jiménez,LUNES,0.9994261785,3,0.729336516,Media
20210525,Cadereyta Jiménez,MARTES,0.984706198,6,0.639415195,Media
20210526,Cadereyta Jiménez,MIERCOLES,1.014190523,2,0.841319911,Media
20210527,Cadereyta Jiménez,JUEVES,0.9962179818,12,0.719355447,Media
20210528,Cadereyta Jiménez,VIERNES,0.9969184843,9,0.700676373,Media
20210529,Cadereyta Jiménez,SABADO,1.013496369,5,0.67024343,Media
20210530,Cadereyta Jiménez,DOMINGO,0.9992100099,1,0.711418762,Media
20210531,Cadereyta Jiménez,LUNES,0.9822115326,7,0.788072609,Media
20210601,Cadereyta Jiménez,MARTES,1.021172281,10,0.769706254,Media
20210602,Cadereyta Jiménez,MIERCOLES,1.039733465,3,0.640315989,Media
20210603,Cadereyta Jiménez,JUEVES,1.038213119,10,0.596696397,Media
20210604,Cadereyta Jiménez,VIERNES,1.040854158,4,0.661056976,Media
20210605,Cadereyta Jiménez,SABADO,1.13504827,5,0.816007069,Media
20210606,Cadereyta Jiménez,DOMINGO,1.068143014,0,0.753844866,Media
20210607,Cadereyta Jiménez,LUNES,1.046919067,11,0.631683258,Media
20210608,Cadereyta Jiménez,MARTES,1.016171915,8,0.74949609,Media
20210609,Cadereyta Jiménez,MIERCOLES,1.022211254,9,0.764078229,Media
20210610,Cadereyta Jiménez,JUEVES,1.019425821,9,0.693702676,Media
20210611,Cadereyta Jiménez,VIERNES,1.024002119,4,0.640513585,Media
20210612,Cadereyta Jiménez,SABADO,1.030774622,6,0.661154243,Media
20210613,Cadereyta Jiménez,DOMINGO,1.028388675,0,0.721243755,Media
20210614,Cadereyta Jiménez,LUNES,1.019815156,6,0.628800504,Media
20210615,Cadereyta Jiménez,MARTES,1.019952679,6,0.802386519,Media
20210616,Cadereyta Jiménez,MIERCOLES,1.01221619,9,0.68990866,Media
20210617,Cadereyta Jiménez,JUEVES,1.005427442,4,0.637654604,Media
20210618,Cadereyta Jiménez,VIERNES,1.009677885,6,0.626573427,Media
20210619,Cadereyta Jiménez,SABADO,1.02255839,2,0.680679164,Media
20210620,Cadereyta Jiménez,DOMINGO,1.034504727,1,0.595751807,Media
20210621,Cadereyta Jiménez,LUNES,1.003333048,12,0.66069096,Media
20210622,Cadereyta Jiménez,MARTES,0.9784862307,8,0.744766051,Media
20210623,Cadereyta Jiménez,MIERCOLES,0.9927196446,16,0.825081603,Media
20210624,Cadereyta Jiménez,JUEVES,0.9886048282,10,0.70491229,Media
20210625,Cadereyta Jiménez,VIERNES,0.9889739516,9,0.653903474,Media
20210626,Cadereyta Jiménez,SABADO,0.9899351159,5,0.701887269,Media
20210627,Cadereyta Jiménez,DOMINGO,1.031828954,0,0.668546069,Media
20210628,Cadereyta Jiménez,LUNES,0.9846533263,17,0.745552002,Media
20210629,Cadereyta Jiménez,MARTES,0.9644608142,16,0.708215754,Media
20210630,Cadereyta Jiménez,MIERCOLES,0.9702615992,21,0.762322736,Media
20210701,Cadereyta Jiménez,JUEVES,1.031091137,18,0.726469241,Media
20210702,Cadereyta Jiménez,VIERNES,1.029178102,13,0.760472315,Media
20210703,Cadereyta Jiménez,SABADO,1.041286565,15,0.650381872,Media
20210704,Cadereyta Jiménez,DOMINGO,1.092862058,2,0.667206297,Media
20210705,Cadereyta Jiménez,LUNES,1.027140537,28,0.655826314,Media
20210706,Cadereyta Jiménez,MARTES,0.9965363319,35,0.709075761,Media
20210707,Cadereyta Jiménez,MIERCOLES,1.018879566,26,0.718435417,Media
20210708,Cadereyta Jiménez,JUEVES,1.001252487,17,0.738109994,Media
20210709,Cadereyta Jiménez,VIERNES,0.9996870336,26,0.676831365,Media
20210710,Cadereyta Jiménez,SABADO,1.013979677,35,0.701887269,Media
20210711,Cadereyta Jiménez,DOMINGO,1.022272623,1,0.75741759,Media
20210712,Cadereyta Jiménez,LUNES,1.019082618,55,0.695103824,Media
20210713,Cadereyta Jiménez,MARTES,1.000195136,40,0.766911231,Media
20210714,Cadereyta Jiménez,MIERCOLES,1.009995064,57,0.63768275,Media
20210715,Cadereyta Jiménez,JUEVES,1.00358555,40,0.680768505,Media
20210716,Cadereyta Jiménez,VIERNES,0.9924647311,32,0.66655967,Media
20210717,Cadereyta Jiménez,SABADO,0.9986346556,26,0.693807991,Media
20210718,Cadereyta Jiménez,DOMINGO,0.9975535792,2,0.735088062,Media
20210719,Cadereyta Jiménez,LUNES,0.9993040888,38,0.717805504,Media
20210720,Cadereyta Jiménez,MARTES,0.9790960314,39,0.644145234,Media
20210721,Cadereyta Jiménez,MIERCOLES,0.9817374136,41,0.709657953,Media
20210722,Cadereyta Jiménez,JUEVES,0.9854122154,40,0.642397133,Media
20210723,Cadereyta Jiménez,VIERNES,0.9780201261,41,0.680499828,Media
20210724,Cadereyta Jiménez,SABADO,0.9843770767,31,0.700204086,Media
20210725,Cadereyta Jiménez,DOMINGO,0.9628959507,6,0.627906328,Media
20210726,Cadereyta Jiménez,LUNES,0.9689037567,58,0.623755687,Media
20210727,Cadereyta Jiménez,MARTES,1.004097861,79,0.712945793,Media
20210728,Cadereyta Jiménez,MIERCOLES,0.9659427443,87,0.71887429,Media
20210729,Cadereyta Jiménez,JUEVES,0.9787814043,56,0.594540702,Media
20210730,Cadereyta Jiménez,VIERNES,0.9496124031,69,0.771110856,Media
20210731,Cadereyta Jiménez,SABADO,0.9742276138,55,0.751036209,Media
20210801,Cadereyta Jiménez,DOMINGO,1.024438725,8,0.66140062,Media
20210802,Cadereyta Jiménez,LUNES,1.040570403,77,0.701229674,Media
20210803,Cadereyta Jiménez,MARTES,1.009586067,70,0.676825499,Media
20210804,Cadereyta Jiménez,MIERCOLES,1.020730503,87,0.745645555,Media
20210805,Cadereyta Jiménez,JUEVES,0.9970775314,73,0.650157635,Media
20210806,Cadereyta Jiménez,VIERNES,0.9939091916,69,0.62914135,Media
20210807,Cadereyta Jiménez,SABADO,1.009267426,51,0.610995392,Media
20210808,Cadereyta Jiménez,DOMINGO,0.9974261614,9,0.68551651,Media
20210809,Cadereyta Jiménez,LUNES,0.998449461,82,0.619431557,Media
20210810,Cadereyta Jiménez,MARTES,0.981291314,92,0.692305625,Media
20210811,Cadereyta Jiménez,MIERCOLES,0.9885241856,87,0.738623584,Media
20210812,Cadereyta Jiménez,JUEVES,0.9854122154,76,0.692840398,Media
20210813,Cadereyta Jiménez,VIERNES,0.9795849584,68,0.686002522,Media
20210814,Cadereyta Jiménez,SABADO,0.9873977502,51,0.682025711,Media
20210815,Cadereyta Jiménez,DOMINGO,0.9715603578,9,0.626119965,Media
20210816,Cadereyta Jiménez,LUNES,0.9869730304,76,0.695464168,Media
20210817,Cadereyta Jiménez,MARTES,0.9640949338,76,0.653390309,Media
20210818,Cadereyta Jiménez,MIERCOLES,0.9691510365,83,0.757495131,Media
20210819,Cadereyta Jiménez,JUEVES,0.9669932955,60,0.648864218,Media
20210820,Cadereyta Jiménez,VIERNES,0.9545476431,54,0.561274791,Media
20210821,Cadereyta Jiménez,SABADO,0.9825646726,26,0.639946138,Media
20210822,Cadereyta Jiménez,DOMINGO,0.9577992406,15,0.689535825,Media
20210823,Cadereyta Jiménez,LUNES,0.9659736042,69,0.657628035,Media
20210824,Cadereyta Jiménez,MARTES,0.950679318,58,0.672955468,Media
20210825,Cadereyta Jiménez,MIERCOLES,0.9631046397,49,0.662259648,Media
20210826,Cadereyta Jiménez,JUEVES,0.9525037452,50,0.718708739,Media
20210827,Cadereyta Jiménez,VIERNES,0.9583995378,29,0.705078528,Media
20210828,Cadereyta Jiménez,SABADO,0.9674613052,22,0.672599886,Media
20210829,Cadereyta Jiménez,DOMINGO,0.9571621518,3,0.678371061,Media
20210830,Cadereyta Jiménez,LUNES,0.964874797,29,0.68861763,Media
20210831,Cadereyta Jiménez,MARTES,1.050808596,46,0.747346072,Media
20210901,Cadereyta Jiménez,MIERCOLES,1.048617966,38,0.800065831,Media
20210902,Cadereyta Jiménez,JUEVES,1.034897714,44,0.696720649,Media
20210903,Cadereyta Jiménez,VIERNES,1.032307766,27,0.624005503,Media
20210904,Cadereyta Jiménez,SABADO,1.040561604,17,0.663510699,Media
20210905,Cadereyta Jiménez,DOMINGO,1.024566143,5,0.598877941,Media
20210906,Cadereyta Jiménez,LUNES,1.032024125,32,0.732219269,Media
20210907,Cadereyta Jiménez,MARTES,1.012757031,60,0.734445967,Media
20210908,Cadereyta Jiménez,MIERCOLES,1.015671273,50,0.675864717,Media
20210909,Cadereyta Jiménez,JUEVES,1.00886564,45,0.610492846,Media
20210910,Cadereyta Jiménez,VIERNES,1.090206558,51,0.74616531,Media
20210911,Cadereyta Jiménez,SABADO,1.025216582,11,0.707610091,Media
20210912,Cadereyta Jiménez,DOMINGO,1.009148595,1,0.69355514,Media
20210913,Cadereyta Jiménez,LUNES,1.00650738,36,0.691140039,Media
20210914,Cadereyta Jiménez,MARTES,0.9947069298,44,0.764546212,Media
20210915,Cadereyta Jiménez,MIERCOLES,1.036278381,27,0.829470335,Media
20210916,Cadereyta Jiménez,JUEVES,0.9603624843,17,0.536336935,Media
20210917,Cadereyta Jiménez,VIERNES,1.003779672,45,0.611165883,Media
20210918,Cadereyta Jiménez,SABADO,1.004313522,24,0.700877359,Media
20210919,Cadereyta Jiménez,DOMINGO,1.000101934,1,0.601110894,Media
20210920,Cadereyta Jiménez,LUNES,1.003577228,42,0.702310707,Media
20210921,Cadereyta Jiménez,MARTES,1.062394809,41,0.768416243,Media
20210922,Cadereyta Jiménez,MIERCOLES,0.9914856861,16,0.670159366,Media
20210923,Cadereyta Jiménez,JUEVES,0.9900783418,25,0.553582496,Media
20210924,Cadereyta Jiménez,VIERNES,0.9675477876,24,0.54953571,Media
20210925,Cadereyta Jiménez,SABADO,0.9828063265,21,0.634054998,Media
20210926,Cadereyta Jiménez,DOMINGO,0.9771667389,5,0.635051777,Media
20210927,Cadereyta Jiménez,LUNES,0.9830661604,39,0.713841719,Media
20210928,Cadereyta Jiménez,MARTES,0.9595824085,33,0.731865946,Media
20210929,Cadereyta Jiménez,MIERCOLES,1.046273445,32,0.698686123,Media
20210930,Cadereyta Jiménez,JUEVES,0.9705542867,29,0.76182264,Media
20211001,Cadereyta Jiménez,VIERNES,1.025928066,14,0.655554282,Media
20211002,Cadereyta Jiménez,SABADO,1.051073547,19,0.737570746,Media
20211003,Cadereyta Jiménez,DOMINGO,1.026349991,3,0.766795992,Media
20211004,Cadereyta Jiménez,LUNES,1.033489201,25,0.893653439,Media
20211005,Cadereyta Jiménez,MARTES,1.011171549,13,0.655325325,Media
20211006,Cadereyta Jiménez,MIERCOLES,1.046643633,15,0.686836547,Media
20211007,Cadereyta Jiménez,JUEVES,1.025811046,20,0.619115626,Media
20211008,Cadereyta Jiménez,VIERNES,1.009437142,9,0.584752952,Media
20211009,Cadereyta Jiménez,SABADO,0.9964597707,10,0.633213407,Media
20211010,Cadereyta Jiménez,DOMINGO,1.017813002,1,0.594412036,Media
